timestamp,value
2013-02-10 00:00:00,11.011662227367815
2013-02-17 00:00:00,16.35323061329485
2013-02-24 00:00:00,12.604667199676634
2013-03-03 00:00:00,14.516707911460507
2013-03-10 00:00:00,6.621399037207853
2013-03-17 00:00:00,11.449422332228483
2013-03-24 00:00:00,14.477940028368458
2013-03-31 00:00:00,9.897797782952077
2013-04-07 00:00:00,8.177886618870536
2013-04-14 00:00:00,12.030418691019378
2013-04-21 00:00:00,15.15511231355811
2013-04-28 00:00:00,16.29105794204462
2013-05-05 00:00:00,23.88965076806727
2013-05-12 00:00:00,34.323847930637925
2013-05-19 00:00:00,32.60190789291669
2013-05-26 00:00:00,29.986291046822885
2013-06-02 00:00:00,29.35910293269691
2013-06-09 00:00:00,33.07689337772059
2013-06-16 00:00:00,32.583807880272445
2013-06-23 00:00:00,15.119528117510868
2013-06-30 00:00:00,18.294180996770894
2013-07-07 00:00:00,9.034868570829689
2013-07-14 00:00:00,5.631922401039596
2013-07-21 00:00:00,-0.5578163037539294
2013-07-28 00:00:00,-2.0860784157929175
2013-08-04 00:00:00,-5.137038346276887
2013-08-11 00:00:00,-2.1129060412093486
2013-08-18 00:00:00,3.4444316574673968
2013-08-25 00:00:00,2.735279623884373
2013-09-01 00:00:00,2.386398833469551
2013-09-08 00:00:00,-8.398268906148001
2013-09-15 00:00:00,-20.30923744314636
2013-09-22 00:00:00,-28.10173299555839
2013-09-29 00:00:00,-37.33853281976796
2013-10-06 00:00:00,-32.88736517246944
2013-10-13 00:00:00,-30.996275617489225
2013-10-20 00:00:00,-32.31260127602969
2013-10-27 00:00:00,-35.946633881349484
2013-11-03 00:00:00,-25.433850324689296
2013-11-10 00:00:00,-16.83319227539317
2013-11-17 00:00:00,-10.69584738412598
2013-11-24 00:00:00,-9.008821849555545
2013-12-01 00:00:00,-3.7892080386968754
2013-12-08 00:00:00,-6.563677413210666
2013-12-15 00:00:00,-12.201965422996043
2013-12-22 00:00:00,-17.62396827991867
2013-12-29 00:00:00,-24.677382723373853
2014-01-05 00:00:00,-18.644655085738723
2014-01-12 00:00:00,-29.69692044248128
2014-01-19 00:00:00,-6.296445222890711
2014-01-26 00:00:00,-10.602193046497458
2014-02-02 00:00:00,0.725531117258079
2014-02-09 00:00:00,9.454202363305264
2014-02-16 00:00:00,13.327982979245478
2014-02-23 00:00:00,19.14688110205599
2014-03-02 00:00:00,22.83325440798254
2014-03-09 00:00:00,16.542897520989136
2014-03-16 00:00:00,13.616965689694071
2014-03-23 00:00:00,21.872494026431795
2014-03-30 00:00:00,10.422876843756924
2014-04-06 00:00:00,-3.776054874501469
2014-04-13 00:00:00,5.138381490661731
2014-04-20 00:00:00,11.937118217052904
2014-04-27 00:00:00,23.345274304332182
2014-05-04 00:00:00,27.868282580427543
2014-05-11 00:00:00,26.259767644473232
2014-05-18 00:00:00,37.84611756909281
2014-05-25 00:00:00,35.316017912122206
2014-06-01 00:00:00,34.92697996221618
2014-06-08 00:00:00,26.9553108852924
2014-06-15 00:00:00,15.417179464365276
2014-06-22 00:00:00,21.31688293290131
2014-06-29 00:00:00,14.18422440613131
2014-07-06 00:00:00,10.995958723908627
2014-07-13 00:00:00,-5.162236897832732
2014-07-20 00:00:00,-2.9334744386237688
2014-07-27 00:00:00,16.14242351539987
2014-08-03 00:00:00,10.442786564207067
2014-08-10 00:00:00,1.4933672955509478
2014-08-17 00:00:00,3.3202408920924658
2014-08-24 00:00:00,1.272892345358988
2014-08-31 00:00:00,-8.928826231314318
2014-09-07 00:00:00,-19.18629682781419
2014-09-14 00:00:00,-14.654558750045542
2014-09-21 00:00:00,-15.91043415447514
2014-09-28 00:00:00,-26.675808169542922
2014-10-05 00:00:00,-29.541984955241333
2014-10-12 00:00:00,-30.91131604648695
2014-10-19 00:00:00,-30.89688142262932
2014-10-26 00:00:00,-28.01964246001444
2014-11-02 00:00:00,-28.6786891852305
2014-11-09 00:00:00,-15.1926729924732
2014-11-16 00:00:00,-16.596118888394805
2014-11-23 00:00:00,-12.424172635222341
2014-11-30 00:00:00,-8.984970027420333
2014-12-07 00:00:00,-7.363821750199372
2014-12-14 00:00:00,-11.244397936709415
2014-12-21 00:00:00,-19.387855907907284
2014-12-28 00:00:00,-31.149292107720903
2015-01-04 00:00:00,-26.038748776708086
2015-01-11 00:00:00,-25.985468950342824
2015-01-18 00:00:00,-13.139880890775226
2015-01-25 00:00:00,-9.162161801007004
2015-02-01 00:00:00,-0.4600920085102265
2015-02-08 00:00:00,9.354857638692536
2015-02-15 00:00:00,15.539570910668814
2015-02-22 00:00:00,18.260820383299517
2015-03-01 00:00:00,28.749295093498034
2015-03-08 00:00:00,17.047618652603653
2015-03-15 00:00:00,11.920454769839857
2015-03-22 00:00:00,10.507857500629894
2015-03-29 00:00:00,6.29607727934037
2015-04-05 00:00:00,10.515720259481103
2015-04-12 00:00:00,24.82952658751085
2015-04-19 00:00:00,21.906629264563936
2015-04-26 00:00:00,22.037230204507736
2015-05-03 00:00:00,30.146887523488658
2015-05-10 00:00:00,33.747364794715146
2015-05-17 00:00:00,33.73531975958771
2015-05-24 00:00:00,34.52605373317966
2015-05-31 00:00:00,25.72837807074606
2015-06-07 00:00:00,22.14315747555515
2015-06-14 00:00:00,20.894653599675525
2015-06-21 00:00:00,13.264240505398382
2015-06-28 00:00:00,-0.8172784340215493
2015-07-05 00:00:00,4.38308914230093
2015-07-12 00:00:00,-6.218340127648306
2015-07-19 00:00:00,5.76464208969871
2015-07-26 00:00:00,4.230138235696991
2015-08-02 00:00:00,10.233921438993121
2015-08-09 00:00:00,11.46969641334736
2015-08-16 00:00:00,12.804432361290873
2015-08-23 00:00:00,3.2259838066422097
2015-08-30 00:00:00,3.8856344995317684
2015-09-06 00:00:00,-4.954918058029806
2015-09-13 00:00:00,-9.57476940922153
2015-09-20 00:00:00,-20.19337598037026
2015-09-27 00:00:00,-21.8029507057411
2015-10-04 00:00:00,-25.08673670001668
2015-10-11 00:00:00,-33.325691840740475
2015-10-18 00:00:00,-28.751158964384086
2015-10-25 00:00:00,-29.898309200956835
2015-11-01 00:00:00,-23.040231609851414
2015-11-08 00:00:00,-24.978219282036207
2015-11-15 00:00:00,-19.55915513402729
2015-11-22 00:00:00,-14.052993589714308
2015-11-29 00:00:00,-9.665116225709202
2015-12-06 00:00:00,-11.206251929815622
2015-12-13 00:00:00,-19.658557424860632
2015-12-20 00:00:00,-16.06931194465652
2015-12-27 00:00:00,-19.681013436018688
2016-01-03 00:00:00,-25.839696667441213
2016-01-10 00:00:00,-22.56834768860807
2016-01-17 00:00:00,-17.50616040748161
2016-01-24 00:00:00,-4.1110582512575675
2016-01-31 00:00:00,-6.510322685703522
2016-02-07 00:00:00,8.449502956764489
2016-02-14 00:00:00,16.52862045970399
2016-02-21 00:00:00,24.03569168775123
2016-02-28 00:00:00,21.47053043260928
2016-03-06 00:00:00,27.071390246305388
2016-03-13 00:00:00,18.22308988913144
2016-03-20 00:00:00,9.31185350188067
2016-03-27 00:00:00,18.136390306180665
2016-04-03 00:00:00,12.16819982041627
2016-04-10 00:00:00,14.449409976845455
2016-04-17 00:00:00,16.748356940028838
2016-04-24 00:00:00,10.83595632234336
2016-05-01 00:00:00,22.137645970687352
2016-05-08 00:00:00,30.16984852128995
2016-05-15 00:00:00,36.52945341090344
2016-05-22 00:00:00,39.681740752106826
2016-05-29 00:00:00,41.34666965533878
2016-06-05 00:00:00,31.931062833489037
2016-06-12 00:00:00,19.889079081356307
2016-06-19 00:00:00,17.31990816058409
2016-06-26 00:00:00,7.271829856892828
2016-07-03 00:00:00,9.57879530147547
2016-07-10 00:00:00,-4.336740429958152
2016-07-17 00:00:00,-10.74740660044202
2016-07-24 00:00:00,-1.0994218381010903
2016-07-31 00:00:00,2.9700660976555158
2016-08-07 00:00:00,-2.237344556711561
2016-08-14 00:00:00,2.642975274037652
2016-08-21 00:00:00,-5.591170919890147
2016-08-28 00:00:00,-5.204851570605934
2016-09-04 00:00:00,-7.425028402980318
2016-09-11 00:00:00,-16.821290621754976
2016-09-18 00:00:00,-18.19246754164228
2016-09-25 00:00:00,-16.979223617464537
2016-10-02 00:00:00,-36.39516556370218
2016-10-09 00:00:00,-31.315525311378607
2016-10-16 00:00:00,-26.37125366418122
2016-10-23 00:00:00,-27.62886923565581
2016-10-30 00:00:00,-26.35900545622201
2016-11-06 00:00:00,-28.180063727010975
2016-11-13 00:00:00,-19.334030778354606
2016-11-20 00:00:00,-10.868503602915103
2016-11-27 00:00:00,-12.330510704665942
2016-12-04 00:00:00,-8.860834354638182
2016-12-11 00:00:00,-18.481213602935057
2016-12-18 00:00:00,-12.922164212743262
2016-12-25 00:00:00,-13.23904797094677
2017-01-01 00:00:00,-9.344487986096262
2017-01-08 00:00:00,-1.7865602525300304
2017-01-15 00:00:00,-1.7022178073081236
2017-01-22 00:00:00,-3.7212228683898783
2017-01-29 00:00:00,0.29564973299109837
2017-02-05 00:00:00,15.217164311278857
2017-02-12 00:00:00,14.430949488843504
2017-02-19 00:00:00,18.14582149283
2017-02-26 00:00:00,15.953039378003051
2017-03-05 00:00:00,14.54554336483787
2017-03-12 00:00:00,21.48053123613301
2017-03-19 00:00:00,18.49146727660591
2017-03-26 00:00:00,16.411372688874764
2017-04-02 00:00:00,25.815522712183053
2017-04-09 00:00:00,13.001784633004585
2017-04-16 00:00:00,12.689244199814008
2017-04-23 00:00:00,25.579880576472988
2017-04-30 00:00:00,30.495275976370948
2017-05-07 00:00:00,35.27940460083696
2017-05-14 00:00:00,40.87019981797199
2017-05-21 00:00:00,40.07085045219351
2017-05-28 00:00:00,44.30424329112585
2017-06-04 00:00:00,27.578363738392582
2017-06-11 00:00:00,22.65149026556989
2017-06-18 00:00:00,20.810481381567797
2017-06-25 00:00:00,16.106620313478402
2017-07-02 00:00:00,13.519970490815354
2017-07-09 00:00:00,-4.703169329660199
2017-07-16 00:00:00,-18.891524486232292
2017-07-23 00:00:00,-17.90039212622305
2017-07-30 00:00:00,-13.747592583317575
2017-08-06 00:00:00,-18.541318912553486
2017-08-13 00:00:00,-11.223660984946662
2017-08-20 00:00:00,-11.609878543067632
2017-08-27 00:00:00,-5.553825258214411
2017-09-03 00:00:00,-1.3508552048240086
2017-09-10 00:00:00,-18.83211490977847
2017-09-17 00:00:00,-27.34643397087151
2017-09-24 00:00:00,-41.65856218782467
2017-10-01 00:00:00,-36.778297540281635
2017-10-08 00:00:00,-38.12831662966953
2017-10-15 00:00:00,-28.68753930634613
2017-10-22 00:00:00,-30.268326433748037
2017-10-29 00:00:00,-25.146628175386546
2017-11-05 00:00:00,-17.447322993533337
2017-11-12 00:00:00,-10.466583085913694
2017-11-19 00:00:00,-16.09561231210819
