timestamp,value
2013-02-10 00:00:00,9.137141990376426
2013-02-17 00:00:00,19.84038262841032
2013-02-24 00:00:00,18.380678871120853
2013-03-03 00:00:00,17.798583116604796
2013-03-10 00:00:00,13.820289067543996
2013-03-17 00:00:00,27.677264561548064
2013-03-24 00:00:00,20.906086781216136
2013-03-31 00:00:00,22.2445345382158
2013-04-07 00:00:00,13.543373817839639
2013-04-14 00:00:00,7.047087239238865
2013-04-21 00:00:00,7.254955791394362
2013-04-28 00:00:00,13.598900570918426
2013-05-05 00:00:00,17.22904560595449
2013-05-12 00:00:00,20.283034354332244
2013-05-19 00:00:00,30.621077924851836
2013-05-26 00:00:00,36.38797098982358
2013-06-02 00:00:00,36.3386822810564
2013-06-09 00:00:00,30.08556824985921
2013-06-16 00:00:00,12.524834412836052
2013-06-23 00:00:00,3.4779118121876706
2013-06-30 00:00:00,-1.2068855061821706
2013-07-07 00:00:00,-2.3768302297291317
2013-07-14 00:00:00,4.326902936426492
2013-07-21 00:00:00,4.792954520028632
2013-07-28 00:00:00,6.593611681295789
2013-08-04 00:00:00,5.897019028464557
2013-08-11 00:00:00,-1.2304980930444507
2013-08-18 00:00:00,-0.09666223512473282
2013-08-25 00:00:00,2.4142973562166175
2013-09-01 00:00:00,-4.900028325490743
2013-09-08 00:00:00,-13.65846976673054
2013-09-15 00:00:00,-18.866794418032818
2013-09-22 00:00:00,-30.473401023416407
2013-09-29 00:00:00,-35.725726732866704
2013-10-06 00:00:00,-34.30684060305993
2013-10-13 00:00:00,-37.72983071142807
2013-10-20 00:00:00,-29.615443078083583
2013-10-27 00:00:00,-30.232569517824565
2013-11-03 00:00:00,-20.211592788308227
2013-11-10 00:00:00,-16.659193835793403
2013-11-17 00:00:00,-20.10404540412664
2013-11-24 00:00:00,-12.673222067594988
2013-12-01 00:00:00,-18.934702945056777
2013-12-08 00:00:00,-16.495618564859306
2013-12-15 00:00:00,-15.853981925480573
2013-12-22 00:00:00,-19.928681025384094
2013-12-29 00:00:00,-30.520050129615093
2014-01-05 00:00:00,-24.68697931555269
2014-01-12 00:00:00,-19.685606552559644
2014-01-19 00:00:00,-19.66051413247633
2014-01-26 00:00:00,-17.1730462172863
2014-02-02 00:00:00,-3.040429149405362
2014-02-09 00:00:00,2.6854612612379114
2014-02-16 00:00:00,14.859991497822643
2014-02-23 00:00:00,18.7778539610094
2014-03-02 00:00:00,21.52382193313204
2014-03-09 00:00:00,19.92978649676642
2014-03-16 00:00:00,26.19733651741022
2014-03-23 00:00:00,15.337180284504743
2014-03-30 00:00:00,16.35125749957163
2014-04-06 00:00:00,6.370113675171376
2014-04-13 00:00:00,5.321503839088901
2014-04-20 00:00:00,11.694829680034712
2014-04-27 00:00:00,21.32111385802015
2014-05-04 00:00:00,18.71467122308142
2014-05-11 00:00:00,25.47830137314488
2014-05-18 00:00:00,24.628640163868234
2014-05-25 00:00:00,28.9962074171947
2014-06-01 00:00:00,29.45554011117627
2014-06-08 00:00:00,36.537804024721936
2014-06-15 00:00:00,24.5174713716492
2014-06-22 00:00:00,14.995963780069106
2014-06-29 00:00:00,7.433774963028459
2014-07-06 00:00:00,10.37831105407288
2014-07-13 00:00:00,6.555629674233527
2014-07-20 00:00:00,0.8083932622928671
2014-07-27 00:00:00,9.92364512514689
2014-08-03 00:00:00,5.557969876336228
2014-08-10 00:00:00,9.248695590179272
2014-08-17 00:00:00,-1.3077570579629785
2014-08-24 00:00:00,3.811397570643784
2014-08-31 00:00:00,-2.748304632102277
2014-09-07 00:00:00,-3.846601405252456
2014-09-14 00:00:00,-14.17018843986793
2014-09-21 00:00:00,-19.433963603894988
2014-09-28 00:00:00,-15.059966309381672
2014-10-05 00:00:00,-21.368242020525983
2014-10-12 00:00:00,-35.20328178271251
2014-10-19 00:00:00,-36.94083181919063
2014-10-26 00:00:00,-30.212915927484843
2014-11-02 00:00:00,-24.659367538204364
2014-11-09 00:00:00,-20.83603128284939
2014-11-16 00:00:00,-17.355812182183474
2014-11-23 00:00:00,-23.279702553200114
2014-11-30 00:00:00,-18.200820270293477
2014-12-07 00:00:00,-6.719787978524124
2014-12-14 00:00:00,-19.719914325454262
2014-12-21 00:00:00,-28.882989785848466
2014-12-28 00:00:00,-24.528124011215922
2015-01-04 00:00:00,-26.408909953522343
2015-01-11 00:00:00,-24.320217308877535
2015-01-18 00:00:00,-16.425127194224906
2015-01-25 00:00:00,-14.590604534970513
2015-02-01 00:00:00,-7.902457115525978
2015-02-08 00:00:00,4.612883438556584
2015-02-15 00:00:00,10.334760025553408
